id,user,uid,version,changeset,timestamp
4550381,Юкатан,3885962,24,49809884,2017-06-25T09:35:08Z
6229160,lenny32,1101497,9,43263590,2016-10-29T11:15:49Z
7242518,mont1,1959576,11,43108842,2016-10-23T20:27:53Z
7243012,Morkosh,546571,8,28165256,2015-01-15T15:10:41Z
7243200,orhygine,148173,9,44471338,2016-12-17T14:22:41Z
7243741,mont1,1959576,12,43108842,2016-10-23T20:27:53Z
7244183,Morkosh,546571,7,27416177,2014-12-12T08:16:00Z
7249797,Luuuddooo,388649,8,26376420,2014-10-27T22:42:16Z
7250201,Quentin SALLES,6604122,10,52172447,2017-09-19T11:03:47Z
7252489,Stéphane MANKOWSKI,5713199,10,51168980,2017-08-16T11:52:15Z
7252672,awikatchikaen,149399,11,12994543,2012-09-05T11:19:06Z
7252962,mont1,1959576,9,43107732,2016-10-23T19:38:33Z
7253554,Stéphane MANKOWSKI,5713199,13,48219616,2017-04-28T07:53:40Z
7253740,sebastien31,1573648,9,27442052,2014-12-13T13:03:07Z
7254233,Ludovic Drouard,1151930,8,28434778,2015-01-27T04:51:36Z
7256608,Stéphane MANKOWSKI,5713199,13,48195651,2017-04-27T13:54:36Z
7256863,Ziaou,134812,10,15783872,2013-04-19T11:13:25Z
7257566,Stéphane MANKOWSKI,5713199,10,51297361,2017-08-21T09:40:45Z
7257655,Quentin SALLES,6604122,8,52177233,2017-09-19T12:38:50Z
7258074,Stéphane MANKOWSKI,5713199,11,48219616,2017-04-28T07:56:40Z
7258348,Stéphane MANKOWSKI,5713199,11,48195651,2017-04-27T13:51:00Z
7258546,Stéphane MANKOWSKI,5713199,14,48128837,2017-04-25T15:16:18Z
7259078,mont1,1959576,9,43108842,2016-10-23T20:27:53Z
7742850,orhygine,148173,10,50267533,2017-07-13T20:34:32Z
7742867,orhygine,148173,11,44471338,2016-12-17T14:22:41Z
7742893,lenny32,1101497,10,43263590,2016-10-29T11:15:33Z
7742946,Géovélo,208829,13,15385036,2013-03-16T15:15:46Z
7742960,orhygine,148173,6,44097448,2016-12-01T21:12:49Z
7743015,orhygine,148173,22,44046105,2016-11-29T22:01:01Z
7743034,orhygine,148173,16,44046105,2016-11-29T22:01:01Z
7743071,orhygine,148173,7,44046105,2016-11-29T22:01:02Z
7743084,orhygine,148173,5,44046105,2016-11-29T22:01:02Z
7743103,Géovélo,208829,3,15385363,2013-03-16T15:42:06Z
7743147,Polyglot,15188,5,39873583,2016-06-07T23:16:51Z
7743154,orhygine,148173,11,43831868,2016-11-20T20:44:15Z
7743159,orhygine,148173,11,43831868,2016-11-20T20:44:15Z
7743233,orhygine,148173,9,43832192,2016-11-20T20:59:43Z
7743249,orhygine,148173,9,44471338,2016-12-17T14:22:42Z
7743258,orhygine,148173,10,43831868,2016-11-20T20:44:15Z
7743262,mont1,1959576,9,43108842,2016-10-23T20:27:53Z
7743275,Stéphane Péchard,98682,4,3598360,2010-01-11T19:27:52Z
7743277,orhygine,148173,6,43832192,2016-11-20T20:59:44Z
7743279,Géovélo,208829,9,16511942,2013-06-11T15:46:14Z
7743371,ratrun,474183,10,36490693,2016-01-10T20:15:05Z
7743548,orhygine,148173,9,26974131,2014-11-23T14:31:00Z
7743583,Polyglot,15188,4,39873583,2016-06-07T23:16:45Z
7743678,ger4rd,90488,5,833726,2009-03-19T20:04:04Z
7743854,Rigomap,3257388,4,38322786,2016-04-05T16:05:49Z
7743871,lenny32,1101497,9,43263590,2016-10-29T11:15:37Z
7743888,orhygine,148173,4,50068706,2017-07-05T21:01:02Z
7743897,orhygine,148173,5,50068706,2017-07-05T21:01:02Z
7743899,orhygine,148173,7,50068706,2017-07-05T21:01:02Z
7743941,orhygine,148173,4,50068706,2017-07-05T21:01:02Z
7743989,orhygine,148173,8,44358101,2016-12-12T21:02:55Z
7744115,orhygine,148173,9,44358101,2016-12-12T21:02:55Z
7744122,orhygine,148173,5,44275447,2016-12-09T07:38:56Z
7744128,Kalaallit Nunaat,400383,4,20121611,2014-01-21T12:33:42Z
7744135,Booz31,1226442,2,15050481,2013-02-16T13:16:19Z
7744195,Tyndare,1882956,8,36918325,2016-01-31T15:04:10Z
7744265,ger4rd,90488,9,850583,2009-03-23T22:41:48Z
7744294,orhygine,148173,5,44243772,2016-12-07T20:13:17Z
7744316,orhygine,148173,8,44243772,2016-12-07T20:13:17Z
7744581,orhygine,148173,10,26974131,2014-11-23T14:31:03Z
7744622,Géovélo,208829,4,14294831,2012-12-16T15:42:16Z
7744673,orhygine,148173,18,45359894,2017-01-21T22:43:16Z
7745330,orhygine,148173,3,34713759,2015-10-18T15:41:14Z
7745371,orhygine,148173,4,34713759,2015-10-18T15:41:14Z
8036526,awikatchikaen,149399,19,12965705,2012-09-03T11:01:15Z
8074070,lenny32,1101497,14,42112211,2016-09-12T22:13:10Z
8074071,Stéphane MANKOWSKI,5713199,16,48128837,2017-04-25T15:18:02Z
8074082,Ludovic Drouard,1151930,11,28434778,2015-01-27T04:51:37Z
8074088,daucourt,94504,11,51920089,2017-09-10T20:42:38Z
8074089,daucourt,94504,16,51920089,2017-09-10T20:42:42Z
8284675,Géovélo,208829,12,15385036,2013-03-16T15:15:47Z
9808696,Luuuddooo,388649,12,34621958,2015-10-13T21:21:56Z
9808808,Luuuddooo,388649,6,26376420,2014-10-27T22:42:16Z
9809463,mont1,1959576,27,46880898,2017-03-15T20:47:08Z
9809587,Stéphane MANKOWSKI,5713199,9,48128837,2017-04-25T15:17:47Z
14787761,Stéphane MANKOWSKI,5713199,6,51168980,2017-08-16T11:52:06Z
14787765,Stéphane MANKOWSKI,5713199,6,48195651,2017-04-27T13:54:36Z
14787767,Stéphane MANKOWSKI,5713199,7,51037672,2017-08-11T15:49:31Z
14787769,Stéphane MANKOWSKI,5713199,6,51168980,2017-08-16T11:51:41Z
14787770,Stéphane MANKOWSKI,5713199,7,51168980,2017-08-16T11:51:57Z
14787771,Stéphane MANKOWSKI,5713199,5,51168980,2017-08-16T11:52:10Z
21035442,orhygine,148173,17,26974131,2014-11-23T14:31:01Z
21035564,orhygine,148173,7,34713759,2015-10-18T15:41:11Z
21052542,orhygine,148173,10,27289643,2014-12-06T13:18:20Z
21052734,orhygine,148173,12,34713759,2015-10-18T15:41:15Z
21052773,orhygine,148173,7,26974131,2014-11-23T14:30:58Z
21546009,isnogoud,78608,4,14191142,2012-12-07T18:07:41Z
21546193,cdavila,26599,6,47306045,2017-03-30T20:54:09Z
21546256,cdavila,26599,9,47306045,2017-03-30T20:54:09Z
21546442,don-vip,297482,6,10364036,2012-01-11T20:21:45Z
21546820,Hervé TUC,922338,15,51309152,2017-08-21T15:00:51Z
21547846,jfnif,53048,5,15320664,2013-03-10T20:06:55Z
21547975,jfnif,53048,4,15320664,2013-03-10T20:06:56Z
22874245,joedal-osm,420883,9,12242157,2012-07-16T10:00:31Z
22874259,Carte-on,3197428,7,34137029,2015-09-20T10:12:46Z
22874260,orhygine,148173,5,26974131,2014-11-23T14:31:06Z
22882289,orhygine,148173,19,45310074,2017-01-19T21:08:56Z
22952732,Guillaume Mortier,1429581,13,42986370,2016-10-18T15:17:11Z
22952733,Vluciole,459371,16,19420030,2013-12-12T20:23:59Z
22952737,daucourt,94504,21,50784214,2017-08-02T15:52:07Z
22952740,daucourt,94504,12,50784214,2017-08-02T15:51:20Z
23035447,Rellec,880537,42,47632622,2017-04-10T17:59:44Z
23035450,Stéphane MANKOWSKI,5713199,7,48128837,2017-04-25T15:16:54Z
23035451,Stéphane MANKOWSKI,5713199,7,48128837,2017-04-25T15:16:58Z
23076340,awikatchikaen,149399,9,9190637,2011-09-02T07:29:22Z
23076364,Balaïtous,571625,10,22880193,2014-06-11T22:15:54Z
23076458,ger4rd,90488,21,31353101,2015-05-21T19:58:51Z
23129618,lenny32,1101497,10,42606658,2016-10-03T14:23:57Z
23129683,Balaïtous,571625,3,12006364,2012-06-25T00:23:19Z
23565836,Marc Quinton,26441,1,3139,2008-04-01T05:47:19Z
23579445,Marc Quinton,26441,1,13720,2008-04-02T06:06:01Z
23579448,Floeditor,2774341,2,47544134,2017-04-07T15:52:22Z
23579449,Marc Quinton,26441,1,13720,2008-04-02T06:06:36Z
23579450,Marc Quinton,26441,1,13720,2008-04-02T06:06:47Z
23579453,Marc Quinton,26441,1,13720,2008-04-02T06:07:03Z
23579454,Marc Quinton,26441,1,13720,2008-04-02T06:07:23Z
23579467,Marc Quinton,26441,1,13720,2008-04-02T06:07:48Z
23579468,orhygine,148173,10,45310074,2017-01-19T21:08:56Z
23579484,ger4rd,90488,2,719289,2009-03-01T21:30:40Z
23579533,Pinpin,1685,2,27297799,2014-12-06T19:45:43Z
23579535,Marc Quinton,26441,1,13720,2008-04-02T06:27:06Z
23579540,hromain,39569,7,1031394,2009-04-30T22:58:51Z
23579546,Marc Quinton,26441,1,13720,2008-04-02T06:28:43Z
23579550,Marc Quinton,26441,1,13720,2008-04-02T06:29:02Z
23579552,landfahrer,1069176,10,35287302,2015-11-13T15:57:40Z
23579557,overflorian,125897,4,27526924,2014-12-17T10:49:10Z
23606090,JohnnyBigoud,6312077,9,50256067,2017-07-13T11:47:00Z
23606110,landfahrer,1069176,7,37079128,2016-02-08T13:01:37Z
23606208,awikatchikaen,149399,13,14856051,2013-01-31T07:46:27Z
23606219,lenny32,1101497,12,42834775,2016-10-12T16:44:39Z
23606224,awikatchikaen,149399,6,15837756,2013-04-23T14:56:59Z
23606229,Polyglot,15188,9,39873583,2016-06-07T23:16:42Z
23606231,awikatchikaen,149399,5,15837756,2013-04-23T14:57:00Z
23606235,awikatchikaen,149399,7,15837756,2013-04-23T14:57:00Z
23606237,awikatchikaen,149399,6,15837756,2013-04-23T14:57:00Z
23606240,awikatchikaen,149399,6,15837756,2013-04-23T14:57:00Z
23606246,andbeh,494401,9,11664236,2012-05-21T17:38:15Z
23606247,Polyglot,15188,12,39873583,2016-06-07T23:16:37Z
23606249,lenny32,1101497,9,42834775,2016-10-12T16:44:35Z
23606251,lenny32,1101497,8,42834775,2016-10-12T16:44:34Z
23606253,awikatchikaen,149399,9,15833732,2013-04-23T08:36:42Z
23606254,awikatchikaen,149399,9,15846950,2013-04-24T10:03:27Z
23606255,awikatchikaen,149399,7,15833732,2013-04-23T09:09:08Z
23606256,awikatchikaen,149399,7,15833732,2013-04-23T09:09:08Z
23606257,awikatchikaen,149399,7,15837756,2013-04-23T14:58:41Z
23606259,awikatchikaen,149399,7,15837756,2013-04-23T14:58:41Z
23606291,awikatchikaen,149399,8,12965928,2012-09-03T11:20:06Z
23606296,overflorian,125897,9,42816622,2016-10-11T23:45:04Z
23606300,overflorian,125897,11,42816622,2016-10-11T23:45:05Z
23606312,didier2020,300459,8,25373257,2014-09-11T17:41:54Z
23606319,awikatchikaen,149399,9,12965928,2012-09-03T11:20:09Z
23606329,awikatchikaen,149399,8,12965778,2012-09-03T11:08:51Z
23606410,ger4rd,90488,3,938300,2009-04-25T07:38:23Z
23606418,ger4rd,90488,3,938300,2009-04-25T07:38:22Z
23606455,awikatchikaen,149399,10,18126386,2013-10-01T12:25:42Z
23606465,daucourt,94504,12,50784214,2017-08-02T15:55:00Z
23606471,daucourt,94504,11,50784214,2017-08-02T15:55:17Z
23606474,daucourt,94504,9,50784214,2017-08-02T15:55:24Z
23606482,daucourt,94504,11,50428283,2017-07-20T10:14:51Z
23606487,daucourt,94504,9,50428283,2017-07-20T10:14:55Z
23606489,didier2020,300459,9,25373257,2014-09-11T17:41:55Z
23606499,daucourt,94504,9,50428283,2017-07-20T10:13:59Z
23606501,daucourt,94504,8,50428283,2017-07-20T10:14:16Z
23606506,daucourt,94504,8,50428283,2017-07-20T10:14:05Z
23606510,daucourt,94504,6,50428283,2017-07-20T10:13:38Z
23606511,daucourt,94504,7,50428283,2017-07-20T10:13:31Z
23606518,pti-jean,1986478,8,22155795,2014-05-05T21:43:49Z
23606520,pti-jean,1986478,8,22155795,2014-05-05T21:43:49Z
23606522,pti-jean,1986478,8,22155795,2014-05-05T21:43:49Z
24017161,awikatchikaen,149399,7,20352725,2014-02-03T13:51:34Z
24270300,don-vip,297482,3,7692656,2011-03-28T01:26:36Z
24270302,sebastien31,1573648,8,27628688,2014-12-22T12:08:49Z
24270306,mont1,1959576,8,42854139,2016-10-13T09:30:46Z
24270334,Willibi,5733375,4,48157865,2017-04-26T10:13:35Z
24270357,Lightsider,5565,1,366649,2008-05-08T10:57:58Z
24270368,Jenifer,556909,5,13043191,2012-09-09T11:25:48Z
24270496,OpenSolarMap,3386018,4,38312825,2016-04-05T09:44:31Z
24270509,petrovsk,90394,3,11462231,2012-04-30T17:02:12Z
24500626,blno,1883762,8,34284989,2015-09-27T15:02:34Z
24500627,Stéphane MANKOWSKI,5713199,7,48195651,2017-04-27T13:55:27Z
24500628,GerdP,533465,8,34794753,2015-10-22T08:48:36Z
24500629,don-vip,297482,4,8368881,2011-06-07T10:41:39Z
24500630,don-vip,297482,6,8290797,2011-05-30T10:50:30Z
24500631,don-vip,297482,5,8368881,2011-06-07T10:41:38Z
24500632,Jenifer,556909,4,10321966,2012-01-07T17:38:40Z
24500633,Toffer12,770155,7,28526023,2015-01-31T15:51:57Z
24500634,Jenifer,556909,4,10321966,2012-01-07T17:31:57Z
24500635,Lightsider,5565,2,546494,2008-05-29T18:53:27Z
24500636,don-vip,297482,6,8811233,2011-07-24T00:17:01Z
24500637,don-vip,297482,5,8811233,2011-07-24T00:17:01Z
24500698,sebastien31,1573648,6,27628688,2014-12-22T12:08:43Z
24593726,awikatchikaen,149399,6,15857878,2013-04-25T08:16:44Z
24593744,Géovélo,208829,6,17530832,2013-08-27T07:56:34Z
24593779,joedal-osm,420883,5,10709191,2012-02-17T09:20:45Z
24593780,Thomas Petazzoni,39825,3,544918,2008-05-29T14:13:56Z
24594322,Thomas Petazzoni,39825,3,153475,2008-06-13T14:19:20Z
24596165,xschaeffer,89861,3,1908962,2009-07-22T21:14:08Z
24596166,xschaeffer,89861,3,1908962,2009-07-22T21:14:14Z
24596167,Thomas Petazzoni,39825,1,549211,2008-05-29T17:46:17Z
24596169,Thomas Petazzoni,39825,3,615807,2008-09-12T19:55:42Z
24596170,Thomas Petazzoni,39825,1,549211,2008-05-29T17:46:18Z
24596171,awikatchikaen,149399,6,20389389,2014-02-05T10:58:58Z
24596173,ger4rd,90488,4,2515226,2009-09-17T19:13:31Z
24596174,Géovélo,208829,6,14269827,2012-12-14T10:59:57Z
24596175,awikatchikaen,149399,5,20389389,2014-02-05T10:58:58Z
24596834,awikatchikaen,149399,8,20389389,2014-02-05T10:58:58Z
24596835,Chouloute,306172,3,5299147,2010-07-23T21:36:19Z
24596836,Géovélo,208829,2,14269827,2012-12-14T10:59:59Z
24596837,Chouloute,306172,3,5299147,2010-07-23T21:36:21Z
24596994,cquest,158826,2,15793507,2013-04-20T07:00:28Z
24596995,cquest,158826,4,15793507,2013-04-20T07:00:28Z
24596996,don-vip,297482,3,8811233,2011-07-24T00:17:02Z
24596997,sebastien31,1573648,7,27442052,2014-12-13T13:03:08Z
24596998,Booz31,1226442,5,15022513,2013-02-13T20:23:45Z
24597004,orhygine,148173,13,44471364,2016-12-17T14:24:28Z
24597005,orhygine,148173,12,44471364,2016-12-17T14:24:28Z
24597006,orhygine,148173,6,43781503,2016-11-18T22:18:13Z
24597007,mont1,1959576,10,43108715,2016-10-23T20:21:23Z
24597008,orhygine,148173,6,44471364,2016-12-17T14:24:28Z
24619336,lenny32,1101497,9,31322948,2015-05-20T18:21:39Z
24619337,Géovélo,208829,5,16890642,2013-07-09T18:32:25Z
24619352,awikatchikaen,149399,11,21065030,2014-03-12T14:54:03Z
24619480,bikepunk2,1082710,6,44849654,2017-01-02T16:47:36Z
24619482,Gyrostat,1869010,3,22772388,2014-06-06T10:39:27Z
24619500,Pinpin,1685,1,557945,2008-05-31T09:44:50Z
24619501,bdejean,704459,16,38408589,2016-04-08T15:08:12Z
24619502,Chouloute,306172,19,11008964,2012-03-17T15:22:53Z
24619509,Rigomap,3257388,10,38119914,2016-03-28T12:55:38Z
24619510,ger4rd,90488,6,25268084,2014-09-06T14:36:28Z
24619511,awikatchikaen,149399,5,20370780,2014-02-04T12:20:36Z
24619546,ger4rd,90488,2,2940667,2009-10-24T19:38:35Z
24619554,sebastien31,1573648,2,29611444,2015-03-20T10:49:19Z
24619562,Ryuutei,979273,5,13509846,2012-10-15T18:51:31Z
24619563,sebastien31,1573648,4,29611444,2015-03-20T10:49:21Z
24619565,sebastien31,1573648,4,29611444,2015-03-20T10:49:21Z
24619572,Géovélo,208829,17,14271699,2012-12-14T14:04:58Z
24619574,Géovélo,208829,9,14271572,2012-12-14T13:53:43Z
24619575,ger4rd,90488,5,4165411,2010-03-18T21:15:52Z
24619576,ger4rd,90488,5,4165411,2010-03-18T21:15:52Z
24619578,don-vip,297482,5,7551491,2011-03-13T22:39:39Z
24619579,don-vip,297482,5,7551491,2011-03-13T22:39:43Z
24619582,Rigomap,3257388,19,37957772,2016-03-20T15:28:33Z
24619595,awikatchikaen,149399,13,20370780,2014-02-04T12:47:57Z
24619596,Rigomap,3257388,8,37957035,2016-03-20T14:51:02Z
24619597,Rigomap,3257388,12,38261529,2016-04-03T07:23:09Z
24619600,Chouloute,306172,12,11008964,2012-03-17T15:22:51Z
24619611,awikatchikaen,149399,7,20189131,2014-01-25T07:43:15Z
24619613,ger4rd,90488,4,4058415,2010-03-07T09:04:46Z
24619614,Géovélo,208829,5,44625636,2016-12-23T16:04:43Z
24619616,ger4rd,90488,4,4058415,2010-03-07T09:04:46Z
24619619,awikatchikaen,149399,8,15861150,2013-04-25T13:51:42Z
24619620,ger4rd,90488,6,4003032,2010-02-28T20:53:40Z
24619622,Chouloute,306172,8,11008964,2012-03-17T15:22:51Z
24619623,awikatchikaen,149399,6,20370780,2014-02-04T12:47:57Z
24619625,Chouloute,306172,4,11068633,2012-03-22T22:30:10Z
24619632,awikatchikaen,149399,16,20370780,2014-02-04T12:31:03Z
24619635,FredB,1626,13,26337301,2014-10-26T09:18:59Z
24619644,sebastien31,1573648,7,29611444,2015-03-20T10:49:19Z
24619645,awikatchikaen,149399,4,20370780,2014-02-04T12:20:36Z
24619647,Thomas Petazzoni,39825,3,676365,2008-09-21T18:33:25Z
24619653,awikatchikaen,149399,3,20370780,2014-02-04T12:21:19Z
24619655,ger4rd,90488,4,4244368,2010-03-27T08:25:21Z
24619657,awikatchikaen,149399,3,18763783,2013-11-07T12:56:02Z
24619658,ger4rd,90488,3,4058151,2010-03-07T08:26:14Z
24619662,awikatchikaen,149399,3,20370780,2014-02-04T12:16:44Z
24619663,awikatchikaen,149399,4,20370780,2014-02-04T12:16:44Z
24620778,Thomas Petazzoni,39825,3,676365,2008-09-21T18:22:05Z
24620780,Thomas Petazzoni,39825,2,676365,2008-09-21T18:22:05Z
24620785,Thomas Petazzoni,39825,3,676365,2008-09-21T18:22:08Z
24620788,awikatchikaen,149399,6,15604033,2013-04-04T07:54:07Z
24620790,joedal-osm,420883,3,12512389,2012-07-27T14:40:34Z
24620791,joedal-osm,420883,3,12512389,2012-07-27T14:40:34Z
24620792,joedal-osm,420883,3,12512389,2012-07-27T14:40:33Z
24621814,joedal-osm,420883,5,12512389,2012-07-27T14:40:33Z
24621819,Chouloute,306172,5,5641248,2010-08-30T22:47:58Z
24621820,Art Penteur,92075,2,3645889,2010-01-17T21:23:02Z
24621822,joedal-osm,420883,3,12512389,2012-07-27T14:40:35Z
24621825,Thomas Petazzoni,39825,2,712822,2008-09-28T16:20:44Z
24621835,awikatchikaen,149399,3,15857878,2013-04-25T09:02:09Z
24621837,awikatchikaen,149399,3,18763783,2013-11-07T12:56:03Z
24621856,awikatchikaen,149399,7,20389389,2014-02-05T10:41:06Z
24623450,Thomas Petazzoni,39825,3,712822,2008-09-28T16:23:37Z
24623455,Rigomap,3257388,5,37979622,2016-03-21T15:57:58Z
24623459,Pinpin,1685,1,559410,2008-05-31T14:11:24Z
24623461,awikatchikaen,149399,3,18763783,2013-11-07T12:56:03Z
24623465,overflorian,125897,5,36499107,2016-01-11T09:48:43Z
24623466,Thomas Petazzoni,39825,3,712822,2008-09-28T16:41:04Z
24623480,Thomas Petazzoni,39825,2,712822,2008-09-28T17:17:49Z
24623482,Chouloute,306172,3,5641248,2010-08-30T22:47:57Z
24623483,awikatchikaen,149399,3,18763783,2013-11-07T12:54:45Z
24623488,joedal-osm,420883,3,12512389,2012-07-27T14:40:34Z
24623490,Art Penteur,92075,2,3645889,2010-01-17T21:23:03Z
24623491,overflorian,125897,5,36499107,2016-01-11T09:48:43Z
24623495,sebastien31,1573648,2,29611444,2015-03-20T10:49:19Z
24623499,sebastien31,1573648,6,29611444,2015-03-20T10:49:20Z
24623503,sebastien31,1573648,2,29611444,2015-03-20T10:49:19Z
24623508,awikatchikaen,149399,2,20370780,2014-02-04T12:47:58Z
24623526,Pinpin,1685,4,27364240,2014-12-09T19:53:27Z
24623529,sebastien31,1573648,4,29611444,2015-03-20T10:49:18Z
24623535,FredB,1626,3,26337301,2014-10-26T09:19:01Z
24623536,FredB,1626,2,26337301,2014-10-26T09:19:01Z
24623538,Pinpin,1685,1,559410,2008-05-31T14:15:22Z
24623550,FredB,1626,6,26337301,2014-10-26T09:19:02Z
24623558,FredB,1626,6,26337301,2014-10-26T09:19:00Z
24623568,Thomas Petazzoni,39825,2,712822,2008-09-28T16:46:18Z
24623571,awikatchikaen,149399,2,20370780,2014-02-04T12:28:06Z
24623574,FredB,1626,3,26337301,2014-10-26T09:18:59Z
24623578,FredB,1626,5,26337301,2014-10-26T09:19:00Z
24623581,awikatchikaen,149399,5,20370780,2014-02-04T12:28:06Z
24623582,awikatchikaen,149399,4,20370780,2014-02-04T12:28:06Z
24623583,awikatchikaen,149399,3,20370780,2014-02-04T12:28:06Z
24623586,FredB,1626,5,26337301,2014-10-26T09:19:01Z
24623587,FredB,1626,3,26337301,2014-10-26T09:19:00Z
24623596,FredB,1626,4,26337301,2014-10-26T09:19:02Z
24623599,FredB,1626,4,26342125,2014-10-26T14:37:11Z
24623603,FredB,1626,4,26342125,2014-10-26T14:37:10Z
24623606,FredB,1626,4,26342125,2014-10-26T14:37:10Z
24623611,awikatchikaen,149399,3,20352725,2014-02-03T13:54:43Z
24623613,overflorian,125897,8,36499107,2016-01-11T09:48:43Z
24623614,awikatchikaen,149399,3,20352725,2014-02-03T13:54:43Z
24623618,Thomas Petazzoni,39825,2,712822,2008-09-28T16:56:09Z
24623626,Géovélo,208829,4,17530551,2013-08-27T07:36:27Z
24623628,Pinpin,1685,1,559410,2008-05-31T14:19:09Z
24623636,babas56,870195,11,13081432,2012-09-12T11:38:32Z
24623638,ger4rd,90488,2,4058364,2010-03-07T08:57:09Z
24623647,ger4rd,90488,4,4057789,2010-03-07T07:33:20Z
24623650,FredB,1626,4,26342125,2014-10-26T14:37:10Z
24623655,Pinpin,1685,1,559410,2008-05-31T14:20:40Z
24623658,ger4rd,90488,2,4057789,2010-03-07T07:33:20Z
24623659,Pinpin,1685,1,559410,2008-05-31T14:20:58Z
24623665,awikatchikaen,149399,4,20189131,2014-01-25T07:37:31Z
24623670,Jenifer,556909,5,10221014,2011-12-27T23:43:24Z
24623671,velocolomiers31,2179099,3,24443823,2014-07-30T14:10:14Z
24623672,ger4rd,90488,2,4058383,2010-03-07T08:59:15Z
24623674,awikatchikaen,149399,6,20189131,2014-01-25T07:38:30Z
24623677,awikatchikaen,149399,4,20370780,2014-02-04T12:47:58Z
24623681,awikatchikaen,149399,4,20189131,2014-01-25T07:37:32Z
24623684,awikatchikaen,149399,3,20189131,2014-01-25T07:37:32Z
24623686,awikatchikaen,149399,3,20189131,2014-01-25T07:37:32Z
24623704,Pinpin,1685,1,559410,2008-05-31T14:22:25Z
24623726,sebastien31,1573648,3,29611444,2015-03-20T10:49:23Z
24623731,awikatchikaen,149399,12,20370780,2014-02-04T12:47:58Z
24623733,awikatchikaen,149399,3,20352725,2014-02-03T13:54:04Z
24623734,awikatchikaen,149399,3,20189131,2014-01-25T07:43:21Z
24623741,awikatchikaen,149399,2,20370780,2014-02-04T12:37:13Z
24623747,awikatchikaen,149399,5,20370780,2014-02-04T12:47:58Z
24623755,awikatchikaen,149399,7,20370780,2014-02-04T12:41:28Z
24623761,Pinpin,1685,12,27364055,2014-12-09T19:43:05Z
24623764,ger4rd,90488,8,42356,2009-02-01T17:34:26Z
24623765,MarcelHerault,860575,6,37839512,2016-03-15T10:13:45Z
24623768,ger4rd,90488,4,4245352,2010-03-27T10:58:48Z
24623772,ger4rd,90488,3,704129,2009-02-28T10:47:40Z
24623775,Rigomap,3257388,5,38261529,2016-04-03T07:23:11Z
24623777,ger4rd,90488,4,4245352,2010-03-27T10:58:48Z
24623779,Rigomap,3257388,5,38261529,2016-04-03T07:23:11Z
24623781,Rigomap,3257388,4,38261529,2016-04-03T07:23:11Z
24623786,ger4rd,90488,3,3400454,2009-12-18T13:15:27Z
24623789,ger4rd,90488,2,4028903,2010-03-03T21:46:12Z
24623790,awikatchikaen,149399,4,18763783,2013-11-07T12:53:29Z
24623794,Chouloute,306172,6,11008964,2012-03-17T15:22:53Z
24623795,sebastien31,1573648,3,29611444,2015-03-20T10:49:22Z
24623797,sebastien31,1573648,5,29611444,2015-03-20T10:49:23Z
24623800,ger4rd,90488,4,4028903,2010-03-03T21:46:12Z
24623802,Géovélo,208829,4,16444915,2013-06-06T13:27:01Z
24623803,ger4rd,90488,2,3400456,2009-12-18T13:15:44Z
24623805,awikatchikaen,149399,3,20370780,2014-02-04T12:47:58Z
24623806,awikatchikaen,149399,3,20370780,2014-02-04T12:36:28Z
24623809,awikatchikaen,149399,5,20370780,2014-02-04T12:40:55Z
24623810,awikatchikaen,149399,5,20370780,2014-02-04T12:36:28Z
24623811,awikatchikaen,149399,5,20370780,2014-02-04T12:40:55Z
24623813,Géovélo,208829,3,16444915,2013-06-06T13:27:01Z
24628432,Rigomap,3257388,13,38261755,2016-04-03T07:43:34Z
24628449,lenny32,1101497,12,42891529,2016-10-14T10:02:04Z
24628467,Rigomap,3257388,8,38261529,2016-04-03T07:23:10Z
24628469,Rigomap,3257388,8,38102460,2016-03-27T16:09:19Z
24628471,ger4rd,90488,4,3284177,2009-12-03T21:21:00Z
24628473,Rigomap,3257388,6,38261755,2016-04-03T07:43:34Z
24628475,ger4rd,90488,3,4028903,2010-03-03T21:46:13Z
24628477,Rigomap,3257388,11,38261755,2016-04-03T07:43:34Z
24628490,awikatchikaen,149399,3,18763783,2013-11-07T12:53:29Z
24628494,Rigomap,3257388,10,38261529,2016-04-03T07:23:10Z
24628495,Polyglot,15188,7,39873583,2016-06-07T23:16:44Z
24628498,Pinpin,1685,7,27364240,2014-12-09T19:53:28Z
24628500,lenny32,1101497,15,42891529,2016-10-14T10:01:56Z
24628561,Pinpin,1685,4,3355980,2009-12-12T14:13:55Z
24628566,Pinpin,1685,4,3355980,2009-12-12T14:14:57Z
24628567,sebastien31,1573648,3,29611444,2015-03-20T10:49:22Z
24628568,Art Penteur,92075,2,3689329,2010-01-23T07:04:53Z
24628570,Art Penteur,92075,2,3689329,2010-01-23T07:04:54Z
24628573,awikatchikaen,149399,5,15859670,2013-04-25T11:35:52Z
24628578,Rigomap,3257388,8,37957035,2016-03-20T14:51:04Z
24628590,MarcellineOSM,3941729,4,41716354,2016-08-26T14:38:27Z
24628601,FredB,1626,6,26337301,2014-10-26T09:19:02Z
24628602,ger4rd,90488,3,4247396,2010-03-27T15:17:32Z
24628608,ger4rd,90488,3,4247396,2010-03-27T15:17:33Z
24628610,sebastien31,1573648,6,29611444,2015-03-20T10:49:18Z
24628613,FredB,1626,2,26337301,2014-10-26T09:18:59Z
24628615,Rigomap,3257388,7,37957035,2016-03-20T14:51:05Z
